FECHA_CORTE,UUID,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SEXO,FECHA_NACIMIENTO,EDAD,FACULTAD,ESCUELA_ACADEMICA,NIVEL_ACAD,ANIO_MAT1,SEM_MATRICULA1,N_RAC_DESAYUNO,N_RAC_ALMUERZO,N_RAC_CENA
20230620,1DE5508C8B344A36A84BBC0496E8F2D9,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20001128,22,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2022,1,36,37,31
20230620,FD03783135744094BBCDAC9C92E8DE57,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20010903,21,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2023,1,30,37,29
20230620,E8FE65E581A24763929C9AB8060B4785,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,19990514,24,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2020,1,37,37,28
20230620,8DAE09B0EB874978850EEEE01320D246,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20030302,20,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2021,1,32,37,28
20230620,725EACFC05744FA9966FADD7A07D9206,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20020316,21,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2023,1,34,37,30
20230620,F3534D1033CC42BAADE4146291B195A8,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,19930325,30,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2019,1,38,37,29
20230620,4E4556F1A60F4E7FA1B459A46732BEEA,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20060216,17,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2023,1,37,37,30
20230620,2F3EDAECA49149748F8F3611130BF557,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20030515,20,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,27,37,27
20230620,CF85646922964E5CA04E3E8AE2AB3F30,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20020409,21,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2021,1,30,35,31
20230620,D7C18C3E10494EA49B406E804850AE7A,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20030531,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,37,37,31
20230620,C9427CCF5D3F48A19548D4062F92F8AB,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20010409,22,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2023,1,23,30,24
20230620,B104A00259EC400BB7BE70740D8C49D8,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,19970215,26,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2022,1,35,37,30
20230620,2214D03FB7D244FB97C090291DDAC09E,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20030322,20,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2021,1,35,35,29
20230620,F51736D9ADB642D092FF85305E8FA592,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20010131,22,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2020,1,36,35,30
20230620,81DE8B1B60E64DFA9F41F0CEDB5D3DF9,100504,HUANUCO,HUAMALIES,JACAS GRANDE,MASCULINO,20010501,22,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,36,36,28
20230620,0049E43B173A420B834038C23177527D,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,19981025,24,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,37,37,28
20230620,3B054C9EF9EB44938392E4B781649DCD,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,19931001,29,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2022,1,34,37,30
20230620,81AC27F850184D31A7682BE265897080,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20020124,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2022,1,1,10,3
20230620,5693D933E3134CA6B4BECFD8AB0B99A7,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20000418,23,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2020,1,34,37,27
20230620,EFAEC0D983174C46A3C9E7AD7348B95A,100504,HUANUCO,HUAMALIES,JACAS GRANDE,FEMENINO,20030624,19,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2021,1,32,37,31
20230620,E797808EA9F5453692BD10CBEBF94690,100505,HUANUCO,HUAMALIES,JIRCAN,MASCULINO,20051129,17,CIENCIAS AGRARIAS,INGENIERÍA AGROINDUSTRIAL,PREGRADO,2023,1,38,37,31
20230620,77D9E4BC2FDB4C779FD0A4D2CBD19598,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,19991225,23,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2019,2,32,37,31
20230620,C011CFCCE8DF4C4BB90AEC1D6A81E3CE,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,20030618,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,9,28,26
20230620,7C38CC6D00E845169296BFAEF2B9CD48,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,19981016,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,35,37,31
20230620,1CCDA7E8B190428AAB5DD217B52896A8,100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,20000617,23,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,13,30,18
20230620,F377CB457C154E5C87D341B0D654441A,100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,19980913,24,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,28,36,26
20230620,55A1C9C14D09415FA208306025DE6389,100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,20010530,22,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,34,37,25
20230620,98ECBEF955414C17BF9848B5CE91B689,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,20021207,20,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2021,1,28,36,26
20230620,EF7FD614026D47DDBC8680E1D6225BA6,100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,20010913,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2019,1,26,29,24
20230620,00D3E9B557CA46EF93554AC337404DC7,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,20040515,19,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2023,1,35,37,30
20230620,7EC9CA1F657D479EAD8BBA79E851DFC6,100506,HUANUCO,HUAMALIES,MIRAFLORES,FEMENINO,20020115,21,CIENCIAS DE LA EDUCACIÓN,CIENCIAS HISTÓRICO SOCIALES Y GEOGRÁFICAS,PREGRADO,2019,1,24,36,28
20230620,2374E3D098CD44A8921472BAE4F245CE,100506,HUANUCO,HUAMALIES,MIRAFLORES,MASCULINO,20000326,23,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2017,1,30,35,28
20230620,A5BF4FD769C446E5AA11898B04935EB6,100507,HUANUCO,HUAMALIES,MONZON,FEMENINO,19940101,29,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2022,1,0,8,5
20230620,D894D3DAB45948119839C4654D9FBC70,100507,HUANUCO,HUAMALIES,MONZON,MASCULINO,20000420,23,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2020,1,11,34,29
20230620,1A55320E467F49B6AEB3B59B2C21519E,100507,HUANUCO,HUAMALIES,MONZON,MASCULINO,20010215,22,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2021,2,25,37,30
20230620,F2FD4E4CAD1F4FD69B20BEF5F4361E4F,100507,HUANUCO,HUAMALIES,MONZON,FEMENINO,20030811,19,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2021,1,36,36,30
20230620,11FE1034792E436984F14483399F6849,100507,HUANUCO,HUAMALIES,MONZON,FEMENINO,20060109,17,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2023,1,38,37,30
20230620,B5F265E3EA654020A6D69E0262C59D24,100507,HUANUCO,HUAMALIES,MONZON,MASCULINO,20000911,22,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,26,35,30
20230620,2C9DE8DB59F3450F8E151AD7C306B139,100507,HUANUCO,HUAMALIES,MONZON,MASCULINO,19990116,24,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2017,1,27,36,29
20230620,563F8CB0A4F14F738491F3F53829687C,100507,HUANUCO,HUAMALIES,MONZON,MASCULINO,20060515,17,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,37,36,30
20230620,92D3252A53DF4E3DA07D68085D10E51A,100507,HUANUCO,HUAMALIES,MONZON,FEMENINO,20050214,18,ENFERMERÍA,ENFERMERÍA,PREGRADO,2023,1,37,37,31
20230620,BAC731E1C62B470A8E8915FE1978C128,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,19990610,24,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,36,37,31
20230620,942FFC5B5303453C8625BFF18097191F,100508,HUANUCO,HUAMALIES,PUNCHAO,FEMENINO,20031014,19,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2023,1,34,36,30
20230620,60460E717F794C2090E5C3F6217BB8B6,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,20000808,22,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2019,1,30,37,31
20230620,FC668B16C13B4556A4AA8ED4BDB97C64,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,20020505,21,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2022,1,29,37,31
20230620,36FEEC2F8FD44D84B63BFAF45247814C,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,20020202,21,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2020,1,38,37,31
20230620,E4D80B7C991C4235874FF69E403C7C27,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,20051201,17,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2023,1,35,37,31
20230620,03DB34E8D0834463B86DF22DDB83679C,100508,HUANUCO,HUAMALIES,PUNCHAO,MASCULINO,20051004,17,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2023,1,27,35,26
20230620,FC75860FA1BD4D428504BA35432961E1,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20030924,19,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,33,34,30
20230620,DE8BADCA6EA84AF9B9F0EEADC30474DB,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20020703,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2022,1,34,37,31
20230620,2A6C6D471D5D47A993F4E34582079010,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20020913,20,OBSTETRICIA,OBSTETRICIA,PREGRADO,2019,1,25,36,27
20230620,ABE5A57EAA3D4E2391870F3A5EFA75CA,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20050314,18,OBSTETRICIA,OBSTETRICIA,PREGRADO,2022,1,36,36,30
20230620,183178223452441A978677837AF5E193,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,19990227,24,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,35,37,30
20230620,E5FDE63687AB4FF5945B8357E50C06AF,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,19960524,27,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2019,1,32,36,31
20230620,38DEE1DEE91F4B668AE0097DFFD30465,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,20001224,22,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2019,1,29,37,30
20230620,1444E43E41314D01BF03C343209EA8DA,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,20000524,23,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2021,1,37,37,31
20230620,33541F9E5EFB417399FE468431A42CC3,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,19980922,24,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2020,1,35,35,29
20230620,5A2D41AD325B4BCFB28BC32DF2D0D813,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,20031226,19,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,33,37,31
20230620,7A1A48BAE11941EA89452A012A52BBE2,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20040907,18,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN INICIAL,PREGRADO,2022,1,35,36,28
20230620,47D6EF243C434981997EBB0CB4171F8F,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,20050702,17,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2023,1,38,37,31
20230620,8230E92FDBA94E84B21416C05164715F,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,20030402,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN FÍSICA,PREGRADO,2020,1,32,37,31
20230620,4375E6E1230B4C739935D1F0079FE4E7,100509,HUANUCO,HUAMALIES,PUÑOS,FEMENINO,20060124,17,CIENCIAS DE LA EDUCACIÓN,"FILOSOFÍA, PSICOLOGÍA Y CIENCIAS SOCIALES",PREGRADO,2023,1,38,37,29
20230620,A216510F410B4FC0A0A105A70CC77D80,100509,HUANUCO,HUAMALIES,PUÑOS,MASCULINO,19920120,31,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,33,36,28
20230620,2E48A517C43C48C4BE4564E7CC38CE6F,100510,HUANUCO,HUAMALIES,SINGA,FEMENINO,20011126,21,ENFERMERÍA,ENFERMERÍA,PREGRADO,2019,1,31,36,31
20230620,61894E99BD37450899B119AFDEA64507,100510,HUANUCO,HUAMALIES,SINGA,FEMENINO,20030107,20,CIENCIAS ADMINISTRATIVAS Y TURISMO,TURISMO Y HOTELERÍA,PREGRADO,2021,1,19,32,30
20230620,97F988CB06394379B5BDD77E53E03084,100510,HUANUCO,HUAMALIES,SINGA,FEMENINO,20040212,19,CIENCIAS DE LA EDUCACIÓN,LENGUA Y LITERATURA,PREGRADO,2022,1,26,37,29
20230620,126F41DB2E5F409980074D479F6BFDD7,100510,HUANUCO,HUAMALIES,SINGA,FEMENINO,20030412,20,DERECHO Y CIENCIAS POLÍTICAS,DERECHO Y CIENCIAS POLÍTICAS,PREGRADO,2020,1,25,35,28
20230620,3761ED620BC640189B3A46A90FB9B035,100511,HUANUCO,HUAMALIES,TANTAMAYO,FEMENINO,20010411,22,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2019,1,36,37,31
20230620,D8511D7B37504442A7C2A9150CD10F64,100511,HUANUCO,HUAMALIES,TANTAMAYO,FEMENINO,20030629,19,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2022,1,33,37,29
20230620,223F3F8B239E4892A16F6EC843A16418,100701,HUANUCO,MARAÑON,HUACRACHUCO,MASCULINO,19930312,30,CIENCIAS AGRARIAS,INGENIERÍA AGRONÓMICA,PREGRADO,2022,1,36,35,28
20230620,1D0943AD548047B7B57FCADF8ADE968C,100701,HUANUCO,MARAÑON,HUACRACHUCO,FEMENINO,20010706,21,OBSTETRICIA,OBSTETRICIA,PREGRADO,2021,1,38,37,30
20230620,A77D277DC1E54D71962B0E50634BC35A,100701,HUANUCO,MARAÑON,HUACRACHUCO,FEMENINO,19971220,25,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2018,2,36,35,31
20230620,C2104BF6A3BE4216A9DDCCADF8F5F92D,100702,HUANUCO,MARAÑON,CHOLON,MASCULINO,20050121,18,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,35,37,25
20230620,FC21C533D32B4DFF9EAE5D65F33C0300,100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,MASCULINO,20030408,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2022,1,32,37,30
20230620,BE969161FDC249368EF16CC2F1C90730,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,19870917,35,MEDICINA,MEDICINA HUMANA,PREGRADO,2007,1,12,15,12
20230620,4C4B0E2F810946E5BEEFA19018250A78,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,19960504,27,MEDICINA,MEDICINA HUMANA,PREGRADO,2015,1,28,33,28
20230620,5FFBE3E2F9C0442A8472C105DF4067FF,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,19990709,23,MEDICINA,ODONTOLOGÍA,PREGRADO,2018,1,29,35,24
20230620,9DDCBC82EA8B45EB8CAEAE55F1E098B5,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20021030,20,MEDICINA,ODONTOLOGÍA,PREGRADO,2021,1,38,35,31
20230620,A301CA0F5E5A4A03ABBFE178AB69B669,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,20030501,20,ENFERMERÍA,ENFERMERÍA,PREGRADO,2021,1,36,35,29
20230620,BA8C2DEFFA364F15A73EACE405CD532D,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20040426,19,OBSTETRICIA,OBSTETRICIA,PREGRADO,2022,1,36,37,30
20230620,2877006985434B86A4EC4F4A213C72ED,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20030921,19,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2021,1,37,37,31
20230620,9B2078202D1E4193B9BE1811B25291B1,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,19820326,41,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2005,1,27,37,30
20230620,870424E8B2564221B9128B7462E78912,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20060214,17,CIENCIAS DE LA EDUCACIÓN,"BIOLOGÍA, QUÍMICA Y CIENCIA DEL AMBIENTE",PREGRADO,2023,1,31,34,31
20230620,0DD19CE7CD4946428E8E2E9A137EE756,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20040722,18,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2022,1,34,37,24
20230620,E6D845C4ED594117A877429CCD31C237,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,19960503,27,INGENIERÍA CIVIL Y ARQUITECTURA,INGENIERÍA CIVIL,PREGRADO,2019,1,20,37,29
20230620,D4DC601B4825479CACCD7772C0DE5270,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,20030513,20,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2023,1,32,36,29
20230620,75BCDE4B600D48F09627BED1838EC1A9,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,19980321,25,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2017,1,32,36,25
20230620,08759F9086434643B1C3687D701A22E6,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,19990921,23,OBSTETRICIA,OBSTETRICIA,PREGRADO,2020,1,28,37,27
20230620,9C4021D265924A5EA1E56232EEE980E9,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,20050206,18,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2023,1,23,36,28
20230620,36CAE0F6B61A48758185F01E2D77F998,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20010221,22,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,32,37,27
20230620,B30C3B0DE7F64D8C96FE5094D1CBEEF3,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,FEMENINO,20021121,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2021,1,25,36,23
20230620,37C67B9E2C6A4B7DB4CDD42052512C66,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,20021225,20,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,29,37,31
20230620,EF754668F86143D3A82C9F74B055346B,100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,MASCULINO,19980613,25,ECONOMÍA,ECONOMÍA,PREGRADO,2018,1,1,4,3
20230620,55FB149A060C4489B38668A19E2DE36E,100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,MASCULINO,20020630,20,MEDICINA VETERINARIA Y ZOOTECNIA,MEDICINA VETERINARIA,PREGRADO,2022,1,37,36,31
20230620,0071C09E94F94F9A9CD2AE19310F5456,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,FEMENINO,20040509,19,ENFERMERÍA,ENFERMERÍA,PREGRADO,2023,1,35,35,31
20230620,43EB4D0E6EE94A43A0DDFA522D82B14E,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,MASCULINO,20041227,18,CIENCIAS DE LA EDUCACIÓN,MATEMÁTICA Y FÍSICA,PREGRADO,2023,1,36,37,30
20230620,E0D079529661454885197A9A8757A9F4,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,FEMENINO,20020630,20,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2019,1,38,37,31
20230620,4A5CC8479F144DB3A6CF61AE251D06D2,100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,FEMENINO,20020222,21,PSICOLOGÍA,PSICOLOGÍA,PREGRADO,2020,1,35,35,31
20230620,437A5E7D905C4B70AA5E70297C3DC64E,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,FEMENINO,20010608,22,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2020,1,38,36,30
20230620,ABD5F7DA81294323B307E82460415440,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,MASCULINO,20000320,23,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2023,1,29,37,29
20230620,F0F46AF2FE86466FBD6E1982C2CB295D,100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,MASCULINO,20000708,22,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA INDUSTRIAL,PREGRADO,2018,1,27,36,30
20230620,4ED1DD514BD940968240527AF98A1D2B,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20020217,21,MEDICINA,ODONTOLOGÍA,PREGRADO,2022,1,33,37,30
20230620,2A670E9786F0422D8A1D87C45385EF6C,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,MASCULINO,19990213,24,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,37,37,31
20230620,1626308BCC0B42B99EEF22558E0A04AB,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,19990626,23,CIENCIAS ADMINISTRATIVAS Y TURISMO,CIENCIAS ADMINISTRATIVAS,PREGRADO,2019,1,18,33,28
20230620,5E651F4844A34401824D7D0A9637E908,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,19941102,28,CIENCIAS CONTABLES Y FINANCIERAS,CIENCIAS CONTABLES Y FINANCIERAS,PREGRADO,2022,1,31,35,31
20230620,BA501F628B494C1E98EE0CFB8187628F,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,MASCULINO,20040212,19,ECONOMÍA,ECONOMÍA,PREGRADO,2023,1,29,37,25
20230620,08DBC3AC4BF347B1A0E5CFB986844693,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20030303,20,INGENIERÍA INDUSTRIAL Y DE SISTEMAS,INGENIERÍA DE SISTEMAS,PREGRADO,2021,1,32,35,31
20230620,62B478794F59447E9B373042056FE673,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20060328,17,CIENCIAS SOCIALES,SOCIOLOGÍA,PREGRADO,2023,1,35,37,30
20230620,DE1308D1A254424F9C556E3054D34464,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20050328,18,CIENCIAS SOCIALES,CIENCIAS DE LA COMUNICACIÓN SOCIAL,PREGRADO,2023,1,31,36,31
20230620,7595536E16DE4B3FB63D7B4360AB5B30,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,MASCULINO,20020828,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2023,1,35,37,31
20230620,1021183528C9472C9ABEA7E12D224DAB,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20030518,20,CIENCIAS DE LA EDUCACIÓN,EDUCACIÓN PRIMARIA,PREGRADO,2022,1,38,37,31
20230620,9A24E10246034D9FB9B99562806CC2CF,100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,FEMENINO,20000926,22,INGENIERÍA CIVIL Y ARQUITECTURA,ARQUITECTURA,PREGRADO,2020,1,37,36,31
